session_id,timestamp,cash,total_value,positions
live_SPY_switching_2214_1716_1722,2026-04-06 20:15:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:16:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:17:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:18:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:19:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:20:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:21:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:22:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:23:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:24:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:25:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:26:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:27:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:28:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:29:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:30:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:31:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:32:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:33:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:34:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:35:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:36:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:37:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:38:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:39:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:40:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:41:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:42:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:43:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:44:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:45:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:46:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:47:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:48:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:49:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:50:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:51:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:53:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:54:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:55:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:56:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:57:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:58:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:59:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:00:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:01:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:02:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:03:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:04:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:05:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:06:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:08:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:09:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:10:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:11:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:12:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:13:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:14:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:15:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:16:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:17:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:18:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:19:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:20:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:21:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:22:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:23:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:25:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:26:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:27:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:28:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:29:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:30:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:31:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:32:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:33:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:34:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:36:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:38:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:39:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:41:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:42:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:43:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:44:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:45:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:46:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 21:47:00+00:00,100000.0,100000.0,{}
