signal_timestamp,signal_type,signal_symbol,signal_strength,entry_order_id,entry_price,entry_quantity,entry_time,exit_order_id,exit_type,exit_price,exit_quantity,exit_time,pnl,pnl_pct
2026-05-06 05:11:00,SELL,SPXU,0.71,,,,,,,,,,,
2026-05-06 05:18:00,SELL,SPY,0.76,,,,,,,,,,,
2026-05-06 05:20:00,SELL,SPY,0.7,,,,,,,,,,,
2026-05-06 05:21:00,BUY,SPXU,0.52,,,,,,,,,,,
2026-05-06 05:22:00,SELL,SPY,0.6,,,,,,,,,,,
2026-05-06 05:37:00,SELL,SPY,0.5,,,,,,,,,,,
2026-05-06 05:46:00,SELL,UPRO,0.54,,,,,,,,,,,
2026-05-06 06:02:00,SELL,UPRO,0.53,,,,,,,,,,,
2026-05-06 06:23:00,SELL,SPY,0.54,,,,,,,,,,,
2026-05-06 06:34:00,BUY,SPXU,0.64,,,,,,,,,,,
2026-05-06 06:46:00,BUY,SPXU,0.58,,,,,,,,,,,
2026-05-06 06:46:00,SELL,SPY,0.62,,,,,,,,,,,
2026-05-06 07:24:00,BUY,SPY,0.52,,,,,,,,,,,
2026-05-06 07:29:00,BUY,SPY,0.61,,,,,,,,,,,
2026-05-06 07:31:00,SELL,SPXU,0.64,,,,,,,,,,,
2026-05-06 07:31:00,BUY,SPY,0.74,,,,,,,,,,,
2026-05-06 07:31:00,BUY,UPRO,0.56,,,,,,,,,,,
2026-05-06 07:33:00,SELL,SPXU,0.72,,,,,,,,,,,
2026-05-06 07:33:00,BUY,SPY,0.67,,,,,,,,,,,
2026-05-06 07:33:00,BUY,UPRO,0.73,,,,,,,,,,,
2026-05-06 08:07:00,SELL,SPXU,0.55,,,,,,,,,,,
2026-05-06 08:28:00,BUY,SPXU,0.56,,,,,,,,,,,
2026-05-06 08:30:00,SELL,SPY,0.51,,,,,,,,,,,
2026-05-06 08:32:00,SELL,SPY,0.51,,,,,,,,,,,
2026-05-06 10:37:00,BUY,SPXU,0.51,,,,,,,,,,,
2026-05-06 10:37:00,SELL,UPRO,0.51,,,,,,,,,,,
2026-05-06 10:43:00,BUY,SPXU,0.85,,,,,,,,,,,
2026-05-06 10:43:00,SELL,SPY,0.79,,,,,,,,,,,
2026-05-06 10:43:00,SELL,UPRO,0.76,,,,,,,,,,,
2026-05-06 10:45:00,BUY,SPXU,0.77,,,,,,,,,,,
2026-05-06 10:45:00,SELL,SPY,0.7,,,,,,,,,,,
2026-05-06 10:45:00,SELL,UPRO,0.67,,,,,,,,,,,
2026-05-06 11:02:00,BUY,SPXU,0.64,,,,,,,,,,,
2026-05-06 11:02:00,SELL,SPY,0.55,,,,,,,,,,,
2026-05-06 11:02:00,SELL,UPRO,0.59,,,,,,,,,,,
2026-05-06 11:06:00,BUY,SPXU,0.65,,,,,,,,,,,
2026-05-06 11:06:00,SELL,SPY,0.54,,,,,,,,,,,
2026-05-06 11:06:00,SELL,UPRO,0.59,,,,,,,,,,,
2026-05-06 11:36:00,SELL,SPXU,0.53,,,,,,,,,,,
2026-05-06 11:36:00,BUY,SPY,0.54,,,,,,,,,,,
2026-05-06 11:57:00,SELL,SPY,0.59,,,,,,,,,,,
2026-05-06 11:57:00,SELL,UPRO,0.54,,,,,,,,,,,
2026-05-06 12:41:00,SELL,SPXU,0.5,,,,,,,,,,,
2026-05-06 13:11:00,BUY,SPXU,0.53,,,,,,,,,,,
2026-05-06 13:11:00,SELL,SPY,0.51,,,,,,,,,,,
2026-05-06 13:11:00,SELL,UPRO,0.58,,,,,,,,,,,
2026-05-06 13:13:00,BUY,SPXU,0.51,,,,,,,,,,,
2026-05-06 13:15:00,SELL,UPRO,0.7,,,,,,,,,,,
2026-05-06 13:53:00,SELL,SPY,0.56,,,,,,,,,,,
2026-05-06 13:53:00,SELL,UPRO,0.53,local-fd8e7811-d1a7-4145-8be8-548648c51793,136.8486,825,2026-05-06 14:49:00,local-9f5433e2-da5e-40aa-badd-5b9a80b5cf30,PROFIT,139.67,825,2026-05-11 09:44:00,2327.655,2.0617
2026-05-06 14:24:00,SELL,UPRO,0.66,,,,,,,,,,,
2026-05-06 14:27:00,SELL,UPRO,0.59,,,,,,,,,,,
2026-05-06 14:49:00,SELL,SPXU,0.7,,,,,,,,,,,
2026-05-06 14:49:00,BUY,UPRO,0.62,,,,,,,,,,,
2026-05-06 14:51:00,SELL,SPXU,0.61,,,,,,,,,,,
2026-05-06 14:51:00,BUY,UPRO,0.63,,,,,,,,,,,
2026-05-06 15:04:00,SELL,SPY,0.65,,,,,,,,,,,
2026-05-06 16:35:00,BUY,SPY,0.52,,,,,,,,,,,
2026-05-06 16:40:00,BUY,SPY,0.68,,,,,,,,,,,
2026-05-06 16:40:00,BUY,UPRO,0.52,,,,,,,,,,,
2026-05-06 16:42:00,BUY,SPY,0.72,,,,,,,,,,,
2026-05-06 16:44:00,BUY,SPY,0.6,,,,,,,,,,,
2026-05-06 16:46:00,BUY,SPY,0.5,,,,,,,,,,,
2026-05-06 16:50:00,SELL,SPXU,0.66,,,,,,,,,,,
2026-05-06 16:53:00,BUY,UPRO,0.69,,,,,,,,,,,
2026-05-06 16:56:00,BUY,UPRO,0.55,,,,,,,,,,,
2026-05-06 17:25:00,BUY,SPY,0.53,,,,,,,,,,,
2026-05-06 18:00:00,SELL,SPXU,0.59,,,,,,,,,,,
2026-05-07 05:15:00,BUY,UPRO,0.55,,,,,,,,,,,
2026-05-07 05:20:00,SELL,SPY,0.53,,,,,,,,,,,
2026-05-07 05:23:00,SELL,SPY,0.58,,,,,,,,,,,
2026-05-07 07:28:00,BUY,UPRO,0.5,,,,,,,,,,,
2026-05-07 08:08:00,SELL,UPRO,0.56,,,,,,,,,,,
2026-05-07 08:15:00,SELL,UPRO,0.54,,,,,,,,,,,
2026-05-07 08:39:00,SELL,SPY,0.53,,,,,,,,,,,
2026-05-07 09:20:00,SELL,SPY,0.61,,,,,,,,,,,
2026-05-07 09:23:00,SELL,SPY,0.51,,,,,,,,,,,
2026-05-07 10:08:00,SELL,SPY,0.51,,,,,,,,,,,
2026-05-07 10:08:00,SELL,UPRO,0.51,,,,,,,,,,,
2026-05-07 10:13:00,BUY,SPXU,0.5,,,,,,,,,,,
2026-05-07 10:13:00,SELL,SPY,0.56,,,,,,,,,,,
2026-05-07 10:43:00,SELL,SPY,0.51,,,,,,,,,,,
2026-05-07 10:43:00,SELL,UPRO,0.52,,,,,,,,,,,
2026-05-07 10:47:00,SELL,UPRO,0.53,,,,,,,,,,,
2026-05-07 10:57:00,SELL,SPY,0.56,,,,,,,,,,,
2026-05-07 10:57:00,SELL,UPRO,0.55,,,,,,,,,,,
2026-05-07 11:03:00,SELL,SPY,0.54,,,,,,,,,,,
2026-05-07 11:51:00,BUY,UPRO,0.5,,,,,,,,,,,
2026-05-07 12:13:00,BUY,UPRO,0.54,,,,,,,,,,,
2026-05-07 12:29:00,SELL,SPY,0.56,,,,,,,,,,,
2026-05-07 12:30:00,SELL,UPRO,0.55,,,,,,,,,,,
2026-05-07 12:34:00,BUY,SPXU,0.75,,,,,,,,,,,
2026-05-07 12:34:00,SELL,SPY,0.76,,,,,,,,,,,
2026-05-07 12:34:00,SELL,UPRO,0.88,,,,,,,,,,,
2026-05-07 12:36:00,BUY,SPXU,0.63,,,,,,,,,,,
2026-05-07 12:47:00,BUY,UPRO,0.54,,,,,,,,,,,
2026-05-07 12:58:00,BUY,SPY,0.55,,,,,,,,,,,
2026-05-07 12:58:00,BUY,UPRO,0.54,,,,,,,,,,,
2026-05-07 13:21:00,BUY,SPY,0.53,,,,,,,,,,,
2026-05-07 13:51:00,SELL,SPXU,0.53,,,,,,,,,,,
2026-05-07 13:51:00,BUY,UPRO,0.65,,,,,,,,,,,
2026-05-07 13:53:00,SELL,SPXU,0.61,,,,,,,,,,,
2026-05-07 13:53:00,BUY,UPRO,0.68,,,,,,,,,,,
2026-05-07 13:54:00,BUY,SPY,0.57,,,,,,,,,,,
2026-05-07 15:38:00,SELL,UPRO,0.58,,,,,,,,,,,
2026-05-07 15:39:00,BUY,SPXU,0.61,,,,,,,,,,,
2026-05-07 16:56:00,SELL,SPXU,0.52,,,,,,,,,,,
2026-05-07 17:01:00,SELL,SPXU,0.53,,,,,,,,,,,
2026-05-07 17:15:00,BUY,SPY,0.65,,,,,,,,,,,
2026-05-07 18:23:00,SELL,UPRO,0.55,,,,,,,,,,,
2026-05-07 18:25:00,SELL,SPY,0.54,,,,,,,,,,,
2026-05-07 18:26:00,SELL,UPRO,0.52,,,,,,,,,,,
2026-05-07 18:38:00,BUY,SPY,0.67,,,,,,,,,,,
2026-05-07 19:13:00,SELL,SPY,0.52,,,,,,,,,,,
2026-05-07 19:46:00,SELL,UPRO,0.72,,,,,,,,,,,
2026-05-08 05:14:00,SELL,SPY,0.82,,,,,,,,,,,
2026-05-08 05:17:00,SELL,SPY,0.52,,,,,,,,,,,
2026-05-08 05:29:00,SELL,UPRO,0.55,,,,,,,,,,,
2026-05-08 05:49:00,BUY,SPY,0.57,,,,,,,,,,,
2026-05-08 07:10:00,SELL,SPY,0.56,,,,,,,,,,,
2026-05-08 07:36:00,SELL,SPY,0.53,,,,,,,,,,,
2026-05-08 07:40:00,BUY,SPXU,0.58,,,,,,,,,,,
2026-05-08 07:43:00,BUY,SPXU,0.52,,,,,,,,,,,
2026-05-08 07:52:00,SELL,UPRO,0.52,,,,,,,,,,,
2026-05-08 08:52:00,SELL,SPXU,0.52,,,,,,,,,,,
2026-05-08 08:53:00,BUY,UPRO,0.53,,,,,,,,,,,
2026-05-08 08:56:00,BUY,SPY,0.64,,,,,,,,,,,
2026-05-08 10:04:00,SELL,UPRO,0.51,,,,,,,,,,,
2026-05-08 10:26:00,BUY,SPXU,0.51,,,,,,,,,,,
2026-05-08 10:26:00,SELL,SPY,0.56,,,,,,,,,,,
2026-05-08 10:26:00,SELL,UPRO,0.56,,,,,,,,,,,
2026-05-08 10:51:00,BUY,SPXU,0.56,,,,,,,,,,,
2026-05-08 10:51:00,SELL,UPRO,0.57,,,,,,,,,,,
2026-05-08 11:10:00,SELL,SPXU,0.52,,,,,,,,,,,
2026-05-08 12:13:00,SELL,UPRO,0.56,,,,,,,,,,,
2026-05-08 13:23:00,BUY,SPXU,0.55,,,,,,,,,,,
2026-05-08 13:26:00,SELL,SPY,0.56,,,,,,,,,,,
2026-05-08 13:31:00,SELL,SPY,0.52,,,,,,,,,,,
2026-05-08 15:18:00,BUY,SPXU,0.5,,,,,,,,,,,
2026-05-08 15:42:00,BUY,SPXU,0.51,,,,,,,,,,,
2026-05-08 15:46:00,SELL,SPY,0.74,,,,,,,,,,,
2026-05-08 15:47:00,SELL,UPRO,0.59,,,,,,,,,,,
2026-05-08 15:48:00,BUY,SPXU,0.57,,,,,,,,,,,
2026-05-08 15:48:00,SELL,SPY,0.57,,,,,,,,,,,
2026-05-08 16:20:00,BUY,SPY,0.65,,,,,,,,,,,
2026-05-08 16:21:00,BUY,UPRO,0.55,,,,,,,,,,,
2026-05-08 16:22:00,SELL,SPXU,0.64,,,,,,,,,,,
2026-05-08 16:51:00,SELL,UPRO,0.6,,,,,,,,,,,
2026-05-08 17:18:00,SELL,SPY,0.5,,,,,,,,,,,
2026-05-11 04:26:00,SELL,SPY,0.56,,,,,,,,,,,
2026-05-11 04:54:00,SELL,SPY,0.5,,,,,,,,,,,
2026-05-11 05:47:00,SELL,SPY,0.52,,,,,,,,,,,
2026-05-11 07:29:00,SELL,SPY,0.58,,,,,,,,,,,
2026-05-11 07:31:00,SELL,UPRO,0.62,,,,,,,,,,,
2026-05-11 07:39:00,BUY,SPXU,0.7,,,,,,,,,,,
2026-05-11 07:48:00,BUY,SPY,0.56,,,,,,,,,,,
2026-05-11 07:56:00,BUY,UPRO,0.56,,,,,,,,,,,
2026-05-11 08:00:00,BUY,UPRO,0.7,,,,,,,,,,,
2026-05-11 08:23:00,SELL,SPXU,0.72,,,,,,,,,,,
2026-05-11 09:18:00,BUY,SPXU,0.52,,,,,,,,,,,
2026-05-11 09:18:00,SELL,UPRO,0.6,,,,,,,,,,,
2026-05-11 09:24:00,BUY,SPXU,0.61,,,,,,,,,,,
2026-05-11 10:17:00,BUY,SPXU,0.59,,,,,,,,,,,
2026-05-11 10:17:00,SELL,SPY,0.61,,,,,,,,,,,
2026-05-11 10:17:00,SELL,UPRO,0.58,,,,,,,,,,,
2026-05-11 10:19:00,SELL,UPRO,0.63,,,,,,,,,,,
2026-05-11 10:20:00,SELL,SPY,0.61,,,,,,,,,,,
2026-05-11 10:23:00,BUY,SPXU,0.54,,,,,,,,,,,
2026-05-11 10:23:00,SELL,SPY,0.59,,,,,,,,,,,
2026-05-11 10:25:00,BUY,SPXU,0.61,,,,,,,,,,,
2026-05-11 10:25:00,SELL,SPY,0.65,,,,,,,,,,,
2026-05-11 10:46:00,BUY,SPXU,0.63,,,,,,,,,,,
2026-05-11 10:47:00,SELL,SPY,0.58,,,,,,,,,,,
2026-05-11 10:54:00,BUY,SPXU,0.67,,,,,,,,,,,
2026-05-11 10:55:00,SELL,SPY,0.74,,,,,,,,,,,
2026-05-11 11:00:00,SELL,SPY,0.5,,,,,,,,,,,
2026-05-11 11:31:00,SELL,SPY,0.71,,,,,,,,,,,
2026-05-11 11:31:00,SELL,UPRO,0.72,,,,,,,,,,,
2026-05-11 12:40:00,BUY,SPY,0.55,,,,,,,,,,,
2026-05-11 13:15:00,BUY,UPRO,0.52,local-6ad763f0-17a7-4b2b-85e2-05c2effb3b3a,140.09,823,2026-05-11 13:15:00,local-0b7962e6-37eb-43fc-870f-ea26a600d7ec,STOP,137.985,823,2026-05-12 09:51:00,-1732.415,-1.5026
2026-05-11 13:17:00,BUY,SPY,0.5,,,,,,,,,,,
2026-05-11 13:19:00,BUY,SPY,0.63,,,,,,,,,,,
2026-05-11 13:19:00,BUY,UPRO,0.7,,,,,,,,,,,
2026-05-11 13:37:00,SELL,SPY,0.78,,,,,,,,,,,
2026-05-11 13:38:00,BUY,SPXU,0.69,,,,,,,,,,,
2026-05-11 13:39:00,SELL,UPRO,0.58,,,,,,,,,,,
2026-05-11 13:45:00,BUY,SPXU,0.62,,,,,,,,,,,
2026-05-11 13:45:00,SELL,SPY,0.72,,,,,,,,,,,
2026-05-11 13:45:00,SELL,UPRO,0.71,,,,,,,,,,,
2026-05-11 14:16:00,BUY,UPRO,0.55,,,,,,,,,,,
2026-05-11 14:17:00,SELL,SPXU,0.61,,,,,,,,,,,
2026-05-11 14:19:00,SELL,SPXU,0.51,,,,,,,,,,,
2026-05-11 14:19:00,BUY,UPRO,0.63,,,,,,,,,,,
2026-05-11 14:37:00,SELL,SPXU,0.58,,,,,,,,,,,
2026-05-11 14:37:00,BUY,UPRO,0.61,,,,,,,,,,,
2026-05-11 14:56:00,SELL,SPXU,0.55,,,,,,,,,,,
2026-05-11 16:35:00,SELL,SPY,0.55,,,,,,,,,,,
2026-05-11 16:37:00,SELL,SPY,0.61,,,,,,,,,,,
2026-05-11 18:17:00,BUY,SPXU,0.53,,,,,,,,,,,
2026-05-11 18:35:00,SELL,SPY,0.56,,,,,,,,,,,
2026-05-11 18:40:00,SELL,SPY,0.66,,,,,,,,,,,
2026-05-11 18:40:00,SELL,UPRO,0.67,,,,,,,,,,,
2026-05-11 18:43:00,SELL,SPY,0.61,,,,,,,,,,,
2026-05-12 05:04:00,SELL,SPY,0.55,,,,,,,,,,,
2026-05-12 05:07:00,BUY,UPRO,0.51,,,,,,,,,,,
2026-05-12 05:29:00,SELL,SPY,0.56,,,,,,,,,,,
2026-05-12 05:35:00,SELL,SPY,0.53,,,,,,,,,,,
2026-05-12 06:15:00,SELL,SPY,0.59,,,,,,,,,,,
2026-05-12 06:17:00,SELL,UPRO,0.54,,,,,,,,,,,
2026-05-12 06:28:00,BUY,SPY,0.55,,,,,,,,,,,
2026-05-12 07:40:00,BUY,SPXU,0.57,,,,,,,,,,,
2026-05-12 07:43:00,BUY,SPXU,0.62,,,,,,,,,,,
2026-05-12 07:44:00,SELL,UPRO,0.62,,,,,,,,,,,
2026-05-12 07:45:00,BUY,SPXU,0.6,,,,,,,,,,,
2026-05-12 07:47:00,BUY,SPXU,0.51,,,,,,,,,,,
2026-05-12 08:07:00,SELL,SPXU,0.72,,,,,,,,,,,
2026-05-12 08:47:00,BUY,SPXU,0.65,,,,,,,,,,,
2026-05-12 08:47:00,SELL,SPY,0.66,,,,,,,,,,,
2026-05-12 08:49:00,BUY,SPXU,0.54,,,,,,,,,,,
2026-05-12 08:53:00,SELL,UPRO,0.61,,,,,,,,,,,
2026-05-12 09:21:00,BUY,UPRO,0.51,,,,,,,,,,,
2026-05-12 10:29:00,SELL,SPXU,0.77,,,,,,,,,,,
2026-05-12 10:29:00,BUY,SPY,0.67,,,,,,,,,,,
2026-05-12 10:58:00,SELL,SPXU,0.55,,,,,,,,,,,
2026-05-12 10:58:00,BUY,SPY,0.55,,,,,,,,,,,
2026-05-12 10:58:00,BUY,UPRO,0.5,local-20b206cc-10d3-4de5-a1da-113d01cf2016,137.06,828,2026-05-12 10:58:00,local-a63b750b-96ce-42dd-b102-371d668f8c47,PROFIT,139.87,828,2026-05-12 15:53:00,2326.68,2.0502
2026-05-12 11:45:00,SELL,SPY,0.66,,,,,,,,,,,
2026-05-12 12:54:00,SELL,SPXU,0.72,,,,,,,,,,,
2026-05-12 13:22:00,BUY,SPXU,0.58,,,,,,,,,,,
2026-05-12 13:22:00,SELL,UPRO,0.65,,,,,,,,,,,
2026-05-12 15:14:00,SELL,SPY,0.71,,,,,,,,,,,
2026-05-12 15:35:00,BUY,SPXU,0.79,,,,,,,,,,,
2026-05-12 15:35:00,SELL,SPY,0.71,,,,,,,,,,,
2026-05-12 15:35:00,SELL,UPRO,0.7,,,,,,,,,,,
2026-05-12 15:38:00,SELL,SPY,0.66,,,,,,,,,,,
2026-05-12 15:40:00,SELL,SPY,0.56,,,,,,,,,,,
2026-05-12 16:09:00,BUY,SPY,0.7,,,,,,,,,,,
2026-05-12 16:12:00,SELL,SPXU,0.82,,,,,,,,,,,
2026-05-12 16:12:00,BUY,SPY,0.68,,,,,,,,,,,
2026-05-12 16:14:00,BUY,UPRO,0.54,,,,,,,,,,,
2026-05-12 17:10:00,BUY,SPY,0.69,,,,,,,,,,,
2026-05-12 17:20:00,BUY,UPRO,0.54,,,,,,,,,,,
2026-05-12 18:26:00,SELL,SPY,0.62,,,,,,,,,,,
2026-05-12 18:28:00,SELL,UPRO,0.61,,,,,,,,,,,
2026-05-12 18:30:00,SELL,SPY,0.52,,,,,,,,,,,
2026-05-12 19:00:00,BUY,UPRO,0.64,,,,,,,,,,,
2026-05-12 19:09:00,BUY,UPRO,0.67,,,,,,,,,,,
2026-05-12 19:18:00,SELL,SPXU,0.58,,,,,,,,,,,
2026-05-12 19:27:00,SELL,SPXU,0.78,,,,,,,,,,,
2026-05-12 19:39:00,BUY,SPY,0.71,,,,,,,,,,,
2026-05-13 04:17:00,SELL,SPY,0.6,,,,,,,,,,,
2026-05-13 04:19:00,SELL,SPY,0.55,,,,,,,,,,,
2026-05-13 04:58:00,BUY,UPRO,0.53,,,,,,,,,,,
2026-05-13 05:05:00,BUY,UPRO,0.59,,,,,,,,,,,
2026-05-13 05:12:00,BUY,SPY,0.51,,,,,,,,,,,
2026-05-13 05:28:00,SELL,SPXU,0.66,,,,,,,,,,,
2026-05-13 05:29:00,BUY,UPRO,0.61,,,,,,,,,,,
2026-05-13 05:53:00,SELL,SPXU,0.52,,,,,,,,,,,
2026-05-13 05:59:00,SELL,SPY,0.52,,,,,,,,,,,
2026-05-13 06:06:00,SELL,SPY,0.52,,,,,,,,,,,
2026-05-13 06:38:00,BUY,SPY,0.57,,,,,,,,,,,
2026-05-13 06:48:00,SELL,SPY,0.5,,,,,,,,,,,
2026-05-13 09:07:00,SELL,SPY,0.6,,,,,,,,,,,
2026-05-13 09:09:00,BUY,SPXU,0.65,,,,,,,,,,,
2026-05-13 09:10:00,SELL,SPY,0.63,,,,,,,,,,,
2026-05-13 09:13:00,SELL,SPY,0.57,,,,,,,,,,,
2026-05-13 09:14:00,BUY,SPXU,0.75,,,,,,,,,,,
2026-05-13 09:23:00,SELL,UPRO,0.75,local-8ee3dfeb-7fd3-49d0-ad27-8d7e29d6db59,139.27,832,2026-05-13 09:30:00,local-bd18f7be-c87b-48d6-858e-8272a7e603aa,PROFIT,141.935,832,2026-05-13 13:01:00,2217.28,1.9135
2026-05-13 10:02:00,BUY,SPXU,0.54,,,,,,,,,,,
2026-05-13 10:02:00,SELL,SPY,0.62,,,,,,,,,,,
2026-05-13 10:02:00,SELL,UPRO,0.56,,,,,,,,,,,
2026-05-13 10:04:00,BUY,SPXU,0.55,,,,,,,,,,,
2026-05-13 10:04:00,SELL,SPY,0.6,,,,,,,,,,,
2026-05-13 10:26:00,BUY,SPXU,0.61,,,,,,,,,,,
2026-05-13 10:26:00,SELL,SPY,0.59,,,,,,,,,,,
2026-05-13 10:26:00,SELL,UPRO,0.64,,,,,,,,,,,
2026-05-13 10:31:00,BUY,SPXU,0.5,,,,,,,,,,,
2026-05-13 10:35:00,BUY,SPXU,0.54,,,,,,,,,,,
2026-05-13 10:35:00,SELL,SPY,0.51,,,,,,,,,,,
2026-05-13 10:35:00,SELL,UPRO,0.5,,,,,,,,,,,
2026-05-13 11:01:00,SELL,UPRO,0.66,,,,,,,,,,,
2026-05-13 11:04:00,BUY,SPXU,0.6,,,,,,,,,,,
2026-05-13 11:04:00,SELL,SPY,0.57,,,,,,,,,,,
2026-05-13 11:04:00,SELL,UPRO,0.61,,,,,,,,,,,
2026-05-13 11:44:00,BUY,SPXU,0.74,,,,,,,,,,,
2026-05-13 11:44:00,SELL,SPY,0.73,,,,,,,,,,,
2026-05-13 11:44:00,SELL,UPRO,0.74,,,,,,,,,,,
2026-05-13 12:15:00,BUY,SPXU,0.66,,,,,,,,,,,
2026-05-13 12:16:00,SELL,SPY,0.52,,,,,,,,,,,
2026-05-13 12:16:00,SELL,UPRO,0.6,,,,,,,,,,,
2026-05-13 12:18:00,SELL,UPRO,0.63,,,,,,,,,,,
,,UPRO,,local-766c72aa-0547-4581-81e7-63b5c46270ad,117.0491,908,2026-04-14 09:30:00,local-ddb1cbcd-adff-41c8-b273-f16de1c13a57,PROFIT,117.1,908,2026-04-14 09:31:00,46.2172,0.0435
